name,rating,rating_amt,open_hr,delivery_hr,price_scale,seat_amt,check_in,bookmarked,car_park,wi_fi,pet_allows,card_accept,delivery,for_kids,for_group,chang_khlan,chang_moi,chang_phueak,chom_thong,fa_ham,fang,hang_dong,huai_sai,huai_kaew,mae_hia,mae_rim,mae_taeng,mae_on,mueang_chiang_mai,nong_hoi,nong_pa_khrang,pa_daet,san_kamphaeng,san_klang,san_sai,saraphi,sri_phum,suthep,tha_sala,tha_wang_tan,ton_pao,chiang_mai_business_park,nimmanhaemin,san_pa_tong,charoenrat_rd,wiang_bua_rd,ratchaphruek_rd,prapokkloa_rd,rajavithi_rd,chotana_rd,sirimangkalachan_rd,bread,croissant,baguette,pastry,cake,cupcake,muffin,donut,cookie,brownie,pie,pretzel,scone,roll,bun,danish,tart,macaron,cinnamon_roll,cheesecake,biscuit,pain_au_chocolat,pita_bread,quiche,brioche,pita,delicious,fresh,fragrant,soft,inexpensive,good_atmosphere,good_service,affordable,good_quality,good_manner,warm,tasty,authentic,enjoyable,clean,attentive,lovely,beautiful,adorable,worth,recommended,reasonable_price,nice_looking,not_tasty,not_fresh,not_fragrant,tough,expensive,terrible_atmosphere,bad_service,bad_quality,dirty,inattentive,unlovely,ugly,not_cute,not_worth,not_recommend
Baan Lungsom Homemade Bakery & Restaurant Chiang Mai (บ้านลุงสม),3.8,44,10:00 - 18:00,,2,80,14,117,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619031898,0.54474807,0.247612759,0.198090207,0,0.321896587,0.074283828,0,0,0,0.024761276,0.049522552,0,0.024761276,0,0.173328931,0.247612759,0.099045104,0,0.074283828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Ma Bake (ออลมาเบ้ก),4,5,08:00 - 18:00,,2,40,0,0,TRUE,TRUE,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0.19245009,0.577350269,0,0,0.384900179,0.19245009,0,0,0.19245009,0,0,0,0.19245009,0,0,0,0.19245009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maitri Donuts (ไมตรีโดนัท),3.7,12,07:00 - 15:00,,1,10,10,45,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43905704,0.10976426,0.21952852,0.43905704,0.10976426,0,0.21952852,0,0,0.10976426,0,0.10976426,0,0.10976426,0,0.5488213,0,0.32929278,0,0.21952852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ตถตา คาเฟ่ (TaTaTa Café),4,9,08:30 - 17:30,,1,40,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0.707106781,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0.625,0.25,0,0,0,0,0.125,0,0,0,0.625,0.25,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0
Begin coffee (บีกิน คอฟฟี่),3.8,10,00:00 - 00:30,02:00 - 02:30,1,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136082763,0,0.136082763,0,0,0.40824829,0.272165527,0,0,0.136082763,0,0.136082763,0,0.136082763,0,0.136082763,0.40824829,0.680413817,0,0.136082763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Me Cafe' (เลิฟมีคาเฟ่),4.1,39,10:00 - 18:00,,2,80,16,131,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457712997,0.108979285,0.21795857,0.130775142,0,0.588488139,0.21795857,0,0.021795857,0.021795857,0,0,0,0,0.043591714,0.239754427,0.370529569,0.261550284,0,0.21795857,0.021795857,0,0.043591714,0.043591714,0.021795857,0,0,0,0,0,0,0,0,0.043591714,0,0,0,0
KLOMCAFE (กลม คาเฟ่),4.1,18,07:00 - 17:00,07:30 - 16:30,1,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0.783349452,0.087038828,0.348155312,0,0,0.174077656,0.087038828,0,0,0,0.174077656,0.087038828,0,0,0,0.261116484,0.174077656,0.261116484,0,0.087038828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087038828,0,0,0,0
Coffee De Candle (คอฟฟี่ เดอ แคนเดิล),3.9,51,10:00 - 20:00,,1,80,21,165,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520000571,0.057777841,0.192592804,0,0.057777841,0.674074814,0.269629926,0,0.01925928,0.01925928,0,0,0,0,0.038518561,0.269629926,0.192592804,0.096296402,0,0.192592804,0,0,0,0.01925928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WONG Cafe',3,1,08:30 - 17:00,08:30 - 17:00,1,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAPTER 2 WO,4.2,6,07:00 - 18:00,,1,150,0,0,TRUE,TRUE,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316227766,0.316227766,0,0,0,0.632455532,0,0,0,0,0.316227766,0,0,0,0,0.316227766,0.316227766,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alley Caffe,3.5,3,08:30 - 16:00,,1,10,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0.447213595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894427191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mister Donut (มิสเตอร์ โดนัท),3.1,19,11:00 - 19:00,11:00 - 19:00,1,10,0,0,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604743157,0,0,0.151185789,0.075592895,0,0.075592895,0,0,0.075592895,0,0,0,0,0,0.755928946,0,0.151185789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ทองกวาว คาเฟ่,4,1,08:00 - 18:00,,2,N/A,1,6,TRUE,,,FALSE,,,,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chxb Up Cafe'ชอบ คัพ คาเฟ่,3.3,3,07:00 - 18:00,,1,80,2,11,TRUE,TRUE,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0.904534034,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scone.House,5,4,09:00 - 17:00,09:00 - 17:00,27,N/A,0,0,,,,,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thachang Hill Coffee & Cafe (ท่าช้างฮิลล์ คอฟฟี่แนด์คาเฟ่),3.8,43,07:00 - 20:00,,2,80,24,338,TRUE,TRUE,FALSE,,,TRUE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434904422,0.193290854,0.07248407,0.120806784,0.07248407,0.555711206,0.265774925,0,0.024161357,0,0,0,0,0.048322714,0,0.338258995,0.459065779,0.024161357,0,0.193290854,0,0,0,0.024161357,0,0.024161357,0,0,0,0,0,0,0,0.024161357,0.024161357,0,0,0.024161357
ฟินเบเกอรี่ (Finbakery),3,1,07:00 - 18:30,07:30 - 18:30,1,N/A,0,0,TRUE,,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cha-mai home studio & cafe (ชะม้าย โฮม สตูดิโอแอนด์คาเฟ่),4,4,09:00 - 16:30,09:30 - 16:30,1,40,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0.603022689,0.301511345,0.301511345,0,0,0.301511345,0,0,0,0.301511345,0,0,0,0,0,0.301511345,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuk Coffee (ยักษ์ คอฟฟี่),3.9,27,09:00 - 17:00,09:00 - 16:30,1,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0.626099034,0.134164079,0.223606798,0.223606798,0.04472136,0.089442719,0.447213595,0,0.089442719,0.04472136,0,0,0,0,0,0.357770876,0.223606798,0.178885438,0,0.223606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089442719,0.04472136,0,0,0
Saint Etoile,3.4,13,10:00 - 20:30,,1,N/A,4,11,TRUE,,,FALSE,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481543412,0.120385853,0.120385853,0.601929265,0,0,0.120385853,0,0.481543412,0,0,0,0,0,0,0.361157559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
มิ่งมิตร,5,1,07:00 - 17:00,,2,40,0,0,TRUE,TRUE,,TRUE,,TRUE,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ForRest,3.7,16,09:00 - 18:00,,2,80,6,262,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0.577350269,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cool Sky Cafe' & Restuarant ChiangMai (คูลสกายคาเฟ่),4,8,10:00 - 18:00,,2,150,5,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.9,0.2,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
บรรยายคาเฟ่ (Banyai Cafe),4.1,4,08:00 - 18:00,08:00 - 18:00,1,10,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
เรือนไม้ไทยใหญ่ (Ruen Mai Thai Yai),3.9,40,08:00 - 18:00,08:00 - 18:00,1,80,0,0,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0.880242046,0.100599091,0.150898636,0.125748864,0,0.176048409,0.251497727,0.025149773,0.100599091,0.025149773,0,0,0,0.050299545,0,0.226347955,0.075449318,0,0.025149773,0.100599091,0,0,0,0.025149773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAMAZAKI (ยามาซากิ),3.4,24,11:00 - 21:00,,1,0,7,15,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0.786215859,0.142948338,0.214422507,0.250159591,0,0,0.035737084,0,0.071474169,0.035737084,0,0,0,0,0,0.464582098,0,0.035737084,0.035737084,0.071474169,0,0,0,0.142948338,0,0,0,0,0,0,0,0,0,0.035737084,0,0,0,0
Max Wine&Coffee On Hill,3.8,37,09:00 - 19:00,,1,150,20,196,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297745667,0.059549133,0.0893237,0,0.148872834,0.714589601,0,0,0,0,0,0.029774567,0,0,0,0.148872834,0.565716767,0.029774567,0,0.148872834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029774567
เปลวทิพย์ (Plewthip),3.6,11,07:00 - 19:30,,1,40,1,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815111514,0.291111255,0.349333506,0.291111255,0,0,0.058222251,0.058222251,0,0.058222251,0,0,0,0.058222251,0,0.174666753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All About Crepes (ออล์อะเบ้าท์เครป(เครปเย็น)),3.8,41,17:00 - 22:30,17:00 - 22:30,1,10,0,0,TRUE,,FALSE,,TRUE,,,0,0,0.577350269,0,0,0,0,0,0.577350269,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612293374,0.222652136,0.333978204,0.445304272,0.055663034,0.055663034,0.111326068,0,0,0,0,0,0,0,0,0.445304272,0,0.194820619,0.027831517,0.083494551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055663034,0,0,0,0
นวลเบเกอรี่ (Nuan Bakery),3.3,8,11:00 - 20:00,,1,N/A,3,3,FALSE,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.353553391,0.530330086,0.176776695,0.530330086,0,0,0,0,0.176776695,0,0,0,0,0,0,0.353553391,0,0,0,0.353553391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe' My Day Off,4.5,16,09:30 - 16:30,,1,40,6,56,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0.577350269,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419058177,0.139686059,0.139686059,0.06984303,0.06984303,0.558744237,0.279372118,0,0,0,0.06984303,0.06984303,0,0.06984303,0.06984303,0.139686059,0.349215148,0.419058177,0,0.209529089,0,0,0.06984303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
พงศธร ซาลาเปา เสวย,3.6,9,16:30 - 23:00,,1,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.674199862,0,0.269679945,0.674199862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134839972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
บางนาเฮ้าส์ (Bangna House),4,4,09:00 - 16:00,09:00 - 16:00,1,40,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288675135,0,0,0,0.866025404,0.288675135,0,0,0,0,0,0,0,0,0,0.288675135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,4,3,10:00 - 17:30,,1,N/A,0,0,TRUE,,,,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670820393,0,0,0.670820393,0,0,0,0,0,0,0,0,0,0,0,0.223606798,0,0.223606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellinee's Grab & Go (เบลลินี่ แกร็บ แอนด์ โก),3.3,3,08:00 - 20:00,09:00 - 18:00,1,10,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48507125,0,0.727606875,0,0,0,0,0,0,0,0,0,0,0,0,0.48507125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Flowery Home Chiangmai (เดอะ ฟลาวรี โฮม เชียงใหม่),4.1,44,10:00 - 19:00,,2,40,33,439,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0.577350269,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650128835,0.115578459,0.05778923,0.072236537,0,0.202262304,0.115578459,0,0,0,0,0,0,0,0,0.317840764,0.592339605,0.043341922,0,0.216709612,0.014447307,0.014447307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
สโคนนี่ & พาย โฮมเมด เดลิเวอรี่ (Sconnie and Pie Homemade Delivery),4,1,09:00 - 18:00,09:30 - 17:30,1,4,0,0,,,,,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
บราวนี่ยี่สิบ (Brownieyeesib),3,1,09:00 - 23:59,09:00 - 23:59,1,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0.577350269,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tea Leaf Lab,4,20,08:00 - 18:00,,2,40,18,90,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0.654288656,0.081786082,0.327144328,0.163572164,0,0.122679123,0.122679123,0,0.040893041,0,0.040893041,0,0,0,0.040893041,0.40893041,0.122679123,0.040893041,0,0.449823451,0,0.040893041,0,0.040893041,0,0,0,0,0,0,0,0,0,0.081786082,0,0,0,0
Sweetbuns (สวีทบัน),3,1,09:00 - 18:00,09:00 - 18:00,1,N/A,0,0,,,,,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447213595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894427191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubba Coffee (ฮับบ้า),4,1,23:00 - 23:30,20:00 - 20:30,1,10,0,0,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Riverside Bakery & Coffee,3,1,09:00 - 16:00,,1,N/A,0,0,,,,,TRUE,,,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
